Facility ID,Facility Name,Address,City,State,ZIP Code,Location
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,POINT (-97.419671 32.658595)
511320,JACKSON GENERAL HOSPITAL,122 PINNELL ST,RIPLEY,WV,25271,POINT (-81.728325 38.823541)
131312,ST LUKE'S MCCALL,1000 STATE STREET,MCCALL,ID,83638,POINT (-116.109703 44.909354)
190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,OAKDALE,LA,71463,POINT (-92.644545 30.816264)
520194,ORTHOPAEDIC HOSPITAL OF WI,475 W RIVER WOODS PKWY,GLENDALE,WI,53212,POINT (-87.913579 43.09827)
140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,POINT (-88.93191 39.82635)
454132,SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL,8550 HUEBNER ROAD,SAN ANTONIO,TX,78240,POINT (-98.60638 29.517116)
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,POINT (-104.521754 33.415976)
10099,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,36426,POINT (-87.072378 31.127105)
240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,POINT (-96.072407 46.277138)
261328,MOSAIC MEDICAL CENTER ALBANY,705 N COLLEGE STREET,ALBANY,MO,64402,POINT (-94.325476 40.252124)
521335,HUDSON HOSPITAL,405 STAGELINE ROAD,HUDSON,WI,54016,POINT (-92.718839 44.962289)
261321,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601,POINT (-93.552781 39.816125)
521352,UPLAND HILLS HEALTH,800 COMPASSION WAY,DODGEVILLE,WI,53533,POINT (-90.130254 42.952635)
341325,ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVE,JEFFERSON,NC,28640,POINT (-81.459727 36.423027)
371313,"MERCY HOSPITAL KINGFISHER, INC",1000 KINGFISHER HOSPITAL DRIVE,KINGFISHER,OK,73750,
670117,TEXAS GENERAL HOSPITAL- VZRMC LP,707 N WALDRIP ST,GRAND SALINE,TX,75140,POINT (-95.721737 32.679193)
351327,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,58341,POINT (-99.933089 47.767687)
50393,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,POINT (-118.131703 33.935563)
191311,BUNKIE GENERAL HOSPITAL,427 EVERGREEN STREET,BUNKIE,LA,71322,POINT (-92.176647 30.952426)
110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,POINT (-84.001941 33.682239)
370015,HILLCREST HOSPITAL PRYOR,111 NORTH BAILEY STREET,PRYOR,OK,74361,POINT (-95.305388 36.308274)
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,POINT (-122.247586 38.128437)
394033,"MONTGOMERY COUNTY EMERGENCY SERVICE, INC",50 BEECH DRIVE,NORRISTOWN,PA,19403,POINT (-75.352921 40.136861)
260110,SOUTHEASTHEALTH,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,POINT (-89.540936 37.311273)
380021,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,97123,POINT (-122.97731 45.519623)
210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,12500 WILLOWBROOK ROAD,CUMBERLAND,MD,21502,POINT (-78.732777 39.650091)
170201,"PINNACLE REGIONAL HOSPITAL, INC",12850 METCALF AVENUE,OVERLAND PARK,KS,66213,POINT (-94.667876 38.896301)
110087,NORTHSIDE HOSPITAL GWINNETT,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,POINT (-84.013012 33.966455)
40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,POINT (-84.06271 39.771947)
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,POINT (-83.136709 39.951968)
240088,CARRIS HEALTH LLC,301 BECKER AVE SW,WILLMAR,MN,56201,POINT (-95.046366 45.120514)
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,501 SUNSET LANE,CULPEPER,VA,22701,POINT (-78.011305 38.454848)
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,POINT (-84.276797 38.384822)
100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POINT (-81.953248 28.059671)
244014,COMMUNITY BEHAVIORAL HEALTH HOSPITAL - BEMIDJI,800 BEMIDJI AVENUE NORTH SUITE 200,BEMIDJI,MN,56601,POINT (-94.879684 47.476067)
451325,CONCHO COUNTY HOSPITAL,614 EAKER STREET,EDEN,TX,76837,POINT (-99.847832 31.220885)
361318,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,POINT (-83.424059 41.163218)
73300,CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,HARTFORD,CT,6106,POINT (-72.682812 41.753482)
30138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,POINT (-112.362571 33.452804)
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 EAST THIRD STREET,DULUTH,MN,55805,POINT (-92.096395 46.792843)
340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,POINT (-77.038833 35.548662)
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,POINT (-87.757533 35.325355)
134010,STATE HOSPITAL SOUTH,700 EAST ALICE STREET,BLACKFOOT,ID,83221,POINT (-112.336601 43.187269)
60044,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,FORT MORGAN,CO,80701,POINT (-103.79621 40.259344)
521302,MAYO CLINIC HEALTH SYSTEM OAKRIDGE,13025 8TH ST,OSSEO,WI,54758,POINT (-91.216351 44.577911)
331320,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,POINT (-74.482987 42.686224)
314023,ASPEN HILLS HEALTHCARE CENTER,600 PEMBERTON-BROWNS MILLS ROAD,PEMBERTON,NJ,8068,POINT (-74.640518 39.966557)
150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,POINT (-85.245885 41.037374)
241302,SANFORD WESTBROOK MEDICAL CENTER,920 BELL AVENUE PO BOX 188,WESTBROOK,MN,56183,POINT (-95.438891 44.045285)
100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,POINT (-81.738598 30.164807)
331318,"CARTHAGE AREA HOSPITAL, INC",1001 WEST STREET,CARTHAGE,NY,13619,POINT (-75.594861 43.986162)
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,POINT (-81.102736 40.901679)
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,POINT (-91.261919 42.102231)
490088,CENTRA BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,BEDFORD,VA,24523,POINT (-79.516415 37.351563)
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,POINT (-81.536239 35.910633)
431321,REGIONAL HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,POINT (-103.509122 44.402787)
130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,POINT (-116.290332 43.611289)
250027,WINSTON MEDICAL CENTER & SWINGBED,17550 EAST MAIN STREET,LOUISVILLE,MS,39339,POINT (-89.036671 33.124291)
210002,UNIVERSITY OF MARYLAND MEDICAL CENTER,22 SOUTH  GREENE STREET,BALTIMORE,MD,21201,POINT (-76.623577 39.28747)
370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,POINT (-98.434497 34.608969)
230241,ASCENSION RIVER DISTRICT HOSPITAL,4100 RIVER RD,EAST CHINA,MI,48054,POINT (-82.478208 42.786505)
230093,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,605 OAK STREET,BIG RAPIDS,MI,49307,POINT (-85.475763 43.693126)
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,POINT (-97.339313 32.73848)
140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,77 N AIRLITE STREET,ELGIN,IL,60123,POINT (-88.327934 42.036242)
50102,"DOCTORS HOSPITAL OF RIVERSIDE, LLC",3865 JACKSON STREET,RIVERSIDE,CA,92503,POINT (-117.440052 33.925697)
330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,POINT (-78.849916 42.92917)
161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,POINT (-91.466644 42.483903)
50668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,POINT (-122.458636 37.747824)
13300,THE CHILDREN'S HOSPITAL OF ALABAMA,1600 SEVENTH AVENUE SOUTH,BIRMINGHAM,AL,35233,POINT (-86.805381 33.503222)
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,45828,POINT (-84.638243 40.479782)
30094,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,POINT (-112.202889 33.655042)
54147,JOYCE EISENBERG KEEFER MEDICAL CENTER,7150 TAMPA AVENUE,RESEDA,CA,91335,POINT (-118.553521 34.200094)
241342,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVE,ORTONVILLE,MN,56278,POINT (-96.446563 45.314769)
63301,CHILDREN'S HOSPITAL COLORADO,13123 E 16TH AVE,AURORA,CO,80045,POINT (-104.835018 39.741635)
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,POINT (-81.730707 26.211764)
51306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,POINT (-122.20812 39.520467)
120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,POINT (-157.856211 21.322211)
230193,MCLAREN LAPEER REGION,1375 N MAIN ST,LAPEER,MI,48446,POINT (-83.319345 43.06271)
453315,CHILDREN'S HOSPITAL OF SAN ANTONIO,333 N SANTA ROSA ST,SAN ANTONIO,TX,78207,POINT (-98.497875 29.427796)
364045,SEQUEL POMEGRANATE HEALTH SYSTEMS LLC,765 PIERCE DRIVE,COLUMBUS,OH,43223,POINT (-83.018391 39.947236)
230259,ST JOSEPH MERCY CHELSEA,775 S MAIN ST,CHELSEA,MI,48118,POINT (-84.016571 42.310594)
230075,BRONSON BATTLE CREEK HOSPITAL,300 NORTH AVENUE,BATTLE CREEK,MI,49017,POINT (-85.180404 42.330618)
320011,PRESBYTERIAN ESPANOLA HOSPITAL,1010 SPRUCE STREET,ESPANOLA,NM,87532,POINT (-106.086683 35.997101)
241353,CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,CROSBY,MN,56441,POINT (-93.94525 46.482408)
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,POINT (-112.084663 38.783275)
31305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,
121307,HALE HO'OLA HAMAKUA,45-547 PLUMERIA STREET,HONOKAA,HI,96727,POINT (-155.470595 20.076271)
260183,SAINT FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,4736,POINT (-68.009639 46.878237)
511304,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,POINT (-81.004067 39.558339)
340037,ATRIUM HEALTH KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,POINT (-81.356017 35.240871)
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,POINT (-82.401047 36.337945)
100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,POINT (-86.561842 30.736947)
05022F,NMC San Diego,34800 Bob Wilson Drive,San Diego,CA,92134,POINT (-117.143035 32.726723)
260040,COX MEDICAL CENTERS,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,POINT (-93.27808 37.144966)
453300,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,POINT (-97.341975 32.736488)
520139,WEST ALLIS MEMORIAL HOSPITAL,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,POINT (-88.023065 43.002702)
521357,MERCY WALWORTH HOSPITAL & MEDICAL CENTER,N2950 STATE ROAD 67,LAKE GENEVA,WI,53147,POINT (-88.540919 42.597823)
493301,CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,601 CHILDREN'S LANE,NORFOLK,VA,23507,POINT (-76.30137 36.86176)
30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,POINT (-111.755311 33.286661)
94004,PSYCHIATRIC INSTITUTE OF WASHINGTON DC,"4228 WISCONSIN AVENUE, NW",WASHINGTON,DC,20016,POINT (-77.077592 38.944172)
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,AK,99762,
431302,AVERA GETTYSBURG HOSPITAL,606 EAST GARFIELD,GETTYSBURG,SD,57442,POINT (-99.948128 45.013551)
60001,NORTH COLORADO MEDICAL CENTER,1801 - 16TH ST,GREELEY,CO,80631,POINT (-104.709429 40.413834)
390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,POINT (-75.199575 39.957103)
361307,UH GENEVA MEDICAL CENTER,870 WEST MAIN STREET,GENEVA,OH,44041,POINT (-80.962277 41.800233)
241370,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,LITTLE FALLS,MN,56345,POINT (-94.362651 45.967711)
174016,PRAIRIE VIEW INC,1901 E FIRST STREET PO BOX 467,NEWTON,KS,67114,POINT (-97.313759 38.042771)
141325,OSF SAINT LUKES MEDICAL CENTER,1051 WEST SOUTH STREET,KEWANEE,IL,61443,POINT (-89.947769 41.222163)
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,POINT (-94.42822 30.775287)
140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,POINT (-87.792783 41.832002)
241306,RENVILLE COUNTY HOSPITAL AND CLINICS,100 HEALTHY WAY,OLIVIA,MN,56277,
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,POINT (-76.139323 43.042677)
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,POINT (-94.184709 36.309562)
444003,RIDGEVIEW PSYCHIATRIC HOSPITAL AND CENTER,240 W TYRONE RD,OAK RIDGE,TN,37830,POINT (-84.242692 36.025458)
210005,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,21701,POINT (-77.41407 39.423745)
524017,NORTH CENTRAL HEALTH CARE,1100 LAKEVIEW DR,WAUSAU,WI,54403,POINT (-89.633985 44.929729)
251322,LAIRD HOSPITAL INC,25117 HIGHWAY 15,UNION,MS,39365,POINT (-89.102561 32.559207)
330033,CHENANGO MEMORIAL HOSPITAL,179 NORTH BROAD STREET,NORWICH,NY,13815,POINT (-75.524724 42.542038)
220070,MELROSEWAKEFIELD HEALTHCARE,585 LEBANON STREET,MELROSE,MA,2176,POINT (-71.061993 42.460278)
374008,JIM TALIAFERRO COMM MENTAL HEALTH CTR,602 SOUTHWEST 38TH STREET,LAWTON,OK,73505,POINT (-98.439735 34.603392)
194079,"RED RIVER BEHAVIORAL CENTER, LLC",2800 MELROSE AVENUE,BOSSIER CITY,LA,71111,POINT (-93.704637 32.546972)
41314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,POINT (-91.336892 34.279598)
330223,MASSENA MEMORIAL HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662,POINT (-74.907828 44.936344)
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,POINT (-72.627087 42.199616)
231311,DECKERVILLE COMMUNITY HOSPITAL,3559 PINE ST,DECKERVILLE,MI,48427,POINT (-82.733773 43.528161)
251300,S E LACKEY MEMORIAL HOSPITAL,330 N BROAD STREET,FOREST,MS,39074,POINT (-89.470963 32.365907)
531305,PLATTE COUNTY MEMORIAL HOSPITAL,201 14TH STREET,WHEATLAND,WY,82201,POINT (-104.960221 42.04981)
370228,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,POINT (-95.851684 36.304717)
234025,CARO CENTER,"2000 CHAMBERS, BOX A",CARO,MI,48723,
520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,POINT (-89.634574 42.607807)
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,POINT (-82.296581 37.676373)
241323,MADELIA COMMUNITY HOSPITAL,121 DREW AVENUE SOUTHEAST,MADELIA,MN,56062,POINT (-94.409365 44.049536)
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,POINT (-72.273746 43.67797)
70012,ROCKVILLE GENERAL HOSPITAL,31 UNION ST,ROCKVILLE,CT,6066,POINT (-72.450988 41.866962)
310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,7701,
251316,H C WATKINS MEMORIAL HOSPITAL INC,605 SOUTH ARCHUSA AVENUE,QUITMAN,MS,39355,POINT (-88.727955 32.031259)
670130,SOUTHCROSS HOSPITAL,4243 EAST SOUTHCROSS BLVD SUITE 100,SAN ANTONIO,TX,78222,POINT (-98.411613 29.374907)
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,POINT (-83.017686 39.994884)
234042,THE BEHAVIORAL CENTER OF MICHIGAN,4050 E 12 MILE ROAD,WARREN,MI,48092,POINT (-83.06626 42.505714)
440072,DYERSBURG REGIONAL MEDICAL CENTER,400 EAST TICKLE STREET,DYERSBURG,TN,38024,POINT (-89.38059 36.047358)
110153,PERRY HOSPITAL,1120 MORNINGSIDE DR,PERRY,GA,31069,POINT (-83.711227 32.459475)
451304,SCHLEICHER COUNTY MEDICAL CENTER,102 NORTH US HIGHWAY 277,ELDORADO,TX,76936,POINT (-100.590393 30.869869)
154018,RICHMOND STATE HOSPITAL,498 NW 18TH ST,RICHMOND,IN,47374,POINT (-84.926845 39.835192)
171340,HERINGTON MUNICIPAL HOSPITAL,100 E HELEN STREET,HERINGTON,KS,67449,POINT (-96.942274 38.679561)
101313,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,POINT (-80.521301 25.005408)
50254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,95667,POINT (-120.790643 38.724483)
390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,POINT (-75.868165 41.258261)
264004,FULTON STATE HOSPITAL,600 EAST 5TH STREET,FULTON,MO,65251,POINT (-91.939546 38.84709)
331301,"CUBA MEMORIAL HOSPITAL, INC",140 WEST MAIN STREET,CUBA,NY,14727,POINT (-78.288139 42.213341)
364051,BECKETT SPRINGS,8614 SHEPHERD FARM DRIVE,WEST CHESTER,OH,45069,POINT (-84.45687 39.34363)
11300,WASHINGTON COUNTY HOSPITAL,14600 ST. STEPHENS AVENUE,CHATOM,AL,36518,POINT (-88.235291 31.460296)
150166,PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,46307,POINT (-87.330069 41.449118)
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,POINT (-72.956195 43.599188)
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,45385,POINT (-83.928781 39.700288)
371309,"PAWHUSKA HOSPITAL, INC",1101 EAST 15TH STREET,PAWHUSKA,OK,74056,POINT (-96.325758 36.672851)
281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,
340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,8201 HEALTHCARE LOOP,CHARLOTTE,NC,28215,
110008,NORTHSIDE HOSPITAL CHEROKEE,450 NORTHSIDE CHEROKEE BOULEVARD,CANTON,GA,30115,POINT (-84.460562 34.227523)
61304,HAXTUN HOSPITAL DISTRICT,235 W FLETCHER ST,HAXTUN,CO,80731,POINT (-102.630866 40.641386)
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,GLOUCESTER,VA,23061,POINT (-76.54318 37.419475)
451390,DIMMIT REGIONAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,POINT (-99.862098 28.519974)
140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,POINT (-87.95165 42.274563)
670099,EMIL J FREIREICH CANCER CENTER,9201 PINECROFT,SHENANDOAH,TX,77380,POINT (-95.456299 30.174833)
194094,PHYSICIANS BEHAVIORAL HOSPITAL,2025 DESOTO ST,SHREVEPORT,LA,71103,POINT (-93.771086 32.472758)
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,POINT (-73.478063 40.774456)
50140,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,POINT (-117.433458 34.072271)
220177,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,2554,POINT (-70.100261 41.275542)
154056,EVANSVILLE STATE HOSPITAL,3400 LINCOLN AVENUE,EVANSVILLE,IN,47714,POINT (-87.508723 37.969726)
100307,ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,POINT (-81.584126 30.253096)
370113,INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,GROVE,OK,74344,POINT (-94.757259 36.580086)
100320,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,34758,POINT (-81.472985 28.142723)
230015,THREE RIVERS HEALTH,701 S HEALTH PARKWAY,THREE RIVERS,MI,49093,POINT (-85.647048 41.934946)
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,STANFORD,KY,40484,POINT (-84.653879 37.543616)
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,199 REEDSDALE ROAD,MILTON,MA,2186,POINT (-71.075213 42.252352)
150075,BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,BLUFFTON,IN,46714,POINT (-85.171494 40.737645)
160024,UNITYPOINT HEALTH - DES MOINES IOWA LUTHERAN,700 EAST UNIVERSITY AVENUE,DES MOINES,IA,50316,POINT (-93.610756 41.600393)
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,"1500 E MEDICAL CENTER DRIVE, SPC 5474",ANN ARBOR,MI,48109,POINT (-83.72904 42.28534)
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,POINT (-92.395905 36.343067)
450867,SETON NORTHWEST HOSPITAL,11113 RESEARCH BOULEVARD,AUSTIN,TX,78759,POINT (-97.74501 30.40482)
320022,PLAINS REGIONAL MEDICAL CENTER,"2100 N MARTIN LUTHER KING, JR, BLVD",CLOVIS,NM,88101,POINT (-103.231763 34.42049)
351307,ST ANDREW'S HOSPITAL,316 OHMER STREET,BOTTINEAU,ND,58318,POINT (-100.449079 48.82919)
151308,ST VINCENT MERCY HOSPITAL,1331 S A ST,ELWOOD,IN,46036,POINT (-85.844005 40.27602)
50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,POINT (-121.300691 37.961201)
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,CA,92227,POINT (-115.552723 32.959947)
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,POINT (-87.717585 34.511165)
50744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,POINT (-117.909002 33.820566)
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,POINT (-86.814261 33.253679)
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,POINT (-96.858795 37.817438)
510039,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,WHEELING,WV,26003,POINT (-80.721732 40.059434)
460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,LAYTON,UT,84041,POINT (-111.96761 41.054447)
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,65401,POINT (-91.784993 37.951442)
414000,BUTLER HOSPITAL,345 BLACKSTONE BLVD,PROVIDENCE,RI,2906,POINT (-71.386787 41.846281)
111300,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,361 RANDOLPH STREET,CUTHBERT,GA,39840,POINT (-84.793606 31.774823)
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,POINT (-92.786418 34.358913)
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA S E HOUSTON,4301 B VISTA,PASADENA,TX,77504,POINT (-95.178161 29.658717)
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,POINT (-70.651094 43.142799)
271340,MARCUS DALY MEMORIAL HOSPITAL - CAH,1200 WESTWOOD DR,HAMILTON,MT,59840,POINT (-114.171365 46.247158)
171303,LANE COUNTY HOSPITAL,235 WEST VINE  PO BOX 969,DIGHTON,KS,67839,
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,POINT (-115.122986 36.195739)
370029,ALLIANCEHEALTH CLINTON,100 NORTH 30TH STREET,CLINTON,OK,73601,POINT (-98.996879 35.514789)
61305,MELISSA MEMORIAL HOSPITAL,1001 E JOHNSON ST,HOLYOKE,CO,80734,POINT (-102.290249 40.578428)
